6 6
0.5
16 32
1 0.0961421
1 0.5
1.5
0.5 1 1 1
-1.2 0
-0.270887 0.387523 0.509229 -0.751403 0.189775 -0.397648 -0.154503 -0.348829 0.232196 -0.288121 -1.14249 -0.365648 0.0216111 -0.540549 -0.56622 0.775218 0.0687164 0.0614636 0.698633 -0.480852 -0.100545 -0.0642009 0.712083 -0.443981 0.386282 -0.394856 -0.179933 -0.534267 -0.739452 0.249561 0.961818 -0.502523 -0.0231134 0.153106 -0.160555 0.194003 
-0.194182 0.344799 0.518137 -0.78323 0.136259 -0.369513 -0.18174 -0.365842 0.280484 -0.169498 -1.17798 -0.359077 0.0541868 -0.512678 -0.609051 0.75068 0.117408 0.0445075 0.642266 -0.50939 -0.0612297 -0.0404458 0.664928 -0.546624 0.421255 -0.362002 -0.226618 -0.515627 -0.750418 0.267143 0.988365 -0.425433 0.00348883 0.122166 -0.154975 0.174939 
-0.16966 0.292964 0.640729 -0.795427 0.177547 -0.397248 -0.235003 -0.305489 0.290625 -0.0881134 -1.19128 -0.305722 0.00940104 -0.497367 -0.643902 0.787776 0.184656 0.0656337 0.616789 -0.558543 -0.127972 -0.0293878 0.632333 -0.519104 0.418703 -0.382278 -0.260099 -0.454267 -0.768796 0.280907 0.975285 -0.40048 -0.0788811 0.113516 -0.0925052 0.100792 
-0.162327 0.256383 0.74088 -0.785137 0.217261 -0.353057 -0.26448 -0.36518 0.271153 -0.0214987 -1.08869 -0.358753 0.0214855 -0.445423 -0.646251 0.75734 0.211737 0.156124 0.581003 -0.53859 -0.195144 0.0380856 0.563012 -0.396339 0.378903 -0.443487 -0.246462 -0.496186 -0.780731 0.340354 0.951504 -0.34107 -0.0605403 0.170396 -0.0809442 0.13696 
-0.207503 0.243269 0.760519 -0.78252 0.191187 -0.352539 -0.290179 -0.316029 0.342765 -0.0534314 -1.14104 -0.341001 -0.0149883 -0.383271 -0.662499 0.748072 0.183347 0.127491 0.593701 -0.545158 -0.27091 0.0360999 0.505987 -0.429977 0.404256 -0.425091 -0.201673 -0.563395 -0.720597 0.225222 0.909791 -0.375513 -0.0404328 0.15808 -0.0839095 0.17914 
-0.151456 0.270634 0.654133 -0.79889 0.179874 -0.374613 -0.269248 -0.298988 0.309805 -0.0249503 -1.15672 -0.374661 0.003845 -0.387559 -0.680965 0.753515 0.0981473 0.0498834 0.60992 -0.631198 -0.287491 0.117832 0.526149 -0.50542 0.355502 -0.435227 -0.233512 -0.649017 -0.763865 0.218829 0.923856 -0.343149 -0.0725306 0.172607 -0.106722 0.156173 
-0.213655 0.274841 0.737671 -0.800296 0.151975 -0.312606 -0.237414 -0.384428 0.282891 -0.0561972 -1.08422 -0.377935 -0.0716689 -0.37991 -0.707095 0.730474 0.0684347 0.0758006 0.588596 -0.558994 -0.323561 0.0832428 0.56786 -0.511264 0.326743 -0.326632 -0.344002 -0.591447 -0.841599 0.208107 0.982271 -0.330713 -0.0444325 0.213419 -0.0557132 0.170703 
-0.202331 0.151402 0.783191 -0.773207 0.143025 -0.330146 -0.260415 -0.265659 0.263283 -0.0696083 -1.06918 -0.405571 -0.132456 -0.310472 -0.695691 0.737214 0.0195188 0.0894661 0.595036 -0.533994 -0.263053 0.0238776 0.54955 -0.532281 0.312798 -0.363767 -0.345407 -0.603618 -0.878755 0.159933 0.982645 -0.249682 -0.0585586 0.217557 0.0570523 0.144677 
-0.215682 0.171417 0.74555 -0.731642 0.195954 -0.336423 -0.307986 -0.255279 0.271396 -0.0975898 -1.0747 -0.364505 -0.11115 -0.318917 -0.758705 0.734628 -0.0114478 0.0844256 0.609986 -0.520155 -0.317143 0.0885418 0.504061 -0.499547 0.333902 -0.351491 -0.39509 -0.59068 -0.819204 0.116809 0.956559 -0.197395 -0.062779 0.253293 0.0424632 0.163814 
-0.23622 0.177343 0.741087 -0.749853 0.152355 -0.420386 -0.345642 -0.150385 0.26263 -0.0868168 -1.06418 -0.358532 -0.220709 -0.240067 -0.791504 0.729534 -0.0243034 0.126768 0.612888 -0.555219 -0.313403 0.0780655 0.489322 -0.46638 0.317464 -0.357889 -0.388097 -0.602785 -0.833508 0.0444091 0.974836 -0.127948 -0.00457451 0.186146 0.0708825 0.131128 
-0.276091 0.204696 0.71041 -0.792099 0.165191 -0.451644 -0.301441 -0.128753 0.330449 -0.0705455 -1.07435 -0.378347 -0.266865 -0.277772 -0.843128 0.787623 0.0525881 0.146261 0.640413 -0.547619 -0.220565 0.0820699 0.465443 -0.399792 0.28444 -0.272632 -0.312499 -0.627967 -0.839532 0.0934996 0.983962 -0.0695853 0.0195629 0.209714 0.0726046 0.0661707 
-0.266137 0.202967 0.666412 -0.868558 0.224438 -0.460593 -0.229482 -0.18379 0.417511 -0.0483138 -1.1038 -0.378441 -0.292567 -0.262989 -0.814069 0.769331 0.0922982 0.175129 0.6675 -0.517945 -0.162216 0.101561 0.382761 -0.341117 0.27774 -0.182888 -0.383832 -0.635198 -0.858309 0.123087 1.01123 -0.0839507 0.0497296 0.158953 0.0387415 0.00788152 
-0.264719 0.245461 0.683109 -0.870373 0.294027 -0.429885 -0.164114 -0.20882 0.435821 -0.0754912 -1.08528 -0.396007 -0.287725 -0.332521 -0.789245 0.769055 0.085609 0.141625 0.621735 -0.517202 -0.232285 0.129307 0.354653 -0.287521 0.280357 -0.151344 -0.478226 -0.647766 -0.85637 0.164834 1.00648 -0.0404012 0.0714627 0.1422 0.028506 0.0423011 
-0.24322 0.230449 0.651921 -0.847489 0.341008 -0.49828 -0.183997 -0.244133 0.453075 -0.0665637 -1.11502 -0.364198 -0.357193 -0.308437 -0.72801 0.73396 0.18854 0.170706 0.585527 -0.532925 -0.209485 0.0821161 0.34696 -0.22771 0.272332 -0.11787 -0.468361 -0.667 -0.917382 0.173521 1.07174 -0.102439 0.0424917 0.201475 0.0646289 0.027071 
-0.243609 0.253318 0.771288 -0.901817 0.306039 -0.493911 -0.213492 -0.303436 0.430436 -0.0469291 -1.09338 -0.392613 -0.327921 -0.298056 -0.786138 0.71909 0.197531 0.217232 0.542248 -0.528658 -0.155752 0.0569052 0.259703 -0.25595 0.326624 -0.0213673 -0.423003 -0.661046 -0.843066 0.23989 1.11382 -0.11437 0.0689326 0.149353 0.0959609 0.0670472 
-0.292515 0.20398 0.697064 -0.908637 0.318721 -0.525428 -0.210495 -0.341295 0.438107 -0.00363278 -1.03385 -0.322416 -0.391314 -0.282684 -0.804356 0.69019 0.158993 0.218968 0.546991 -0.538487 -0.21896 0.0158041 0.230115 -0.21663 0.414053 -0.00664271 -0.482062 -0.688646 -0.833027 0.281933 1.13033 -0.115959 0.0307757 0.164835 0.145761 0.104945 
-0.322259 0.207952 0.65149 -0.94917 0.327799 -0.61562 -0.242176 -0.379842 0.483902 -0.0360782 -1.01775 -0.302633 -0.347186 -0.296518 -0.801034 0.649969 0.171662 0.249623 0.481438 -0.624743 -0.273766 0.0785368 0.223019 -0.201285 0.441771 -0.00868535 -0.464679 -0.666404 -0.84892 0.200675 1.07896 -0.108698 -0.0407501 0.177399 0.109712 0.0984514 
-0.316107 0.287704 0.682869 -1.02624 0.383961 -0.654281 -0.316066 -0.299118 0.528103 -0.0228639 -1.00828 -0.325891 -0.406256 -0.264472 -0.789564 0.635946 0.208631 0.211137 0.506683 -0.612098 -0.198501 0.0767097 0.260827 -0.239408 0.437071 -0.034409 -0.451402 -0.682553 -0.752415 0.205443 1.07536 -0.0545601 -0.0521106 0.2216 0.0780423 0.0634783 
-0.319172 0.363004 0.734674 -1.01232 0.413497 -0.614627 -0.348574 -0.268279 0.484993 -0.0038405 -0.96757 -0.303316 -0.43671 -0.30506 -0.844471 0.593439 0.202648 0.227945 0.520602 -0.585002 -0.224409 0.0497153 0.216182 -0.205781 0.519577 -0.079816 -0.383568 -0.589661 -0.790596 0.227266 1.12573 0.0483149 -0.0695825 0.18371 0.101516 0.0203394 
-0.377417 0.298277 0.683118 -1.02721 0.427477 -0.628543 -0.371665 -0.265056 0.434595 0.00570258 -0.891513 -0.301345 -0.520475 -0.337027 -0.829203 0.696008 0.231803 0.190419 0.605349 -0.625318 -0.21691 0.00571928 0.199173 -0.140689 0.506525 -0.024124 -0.357407 -0.591097 -0.84134 0.207094 1.16094 0.00209971 -0.101676 0.13542 0.166266 0.00488482 
