6 6
2
16 32
0 0.190355
1 0.5
1.5
0.5 1 1 1
-1.2 0
1.96494 -1.01643 -0.00302779 -0.697877 0.399828 -0.605279 0.602385 -0.493181 0.284297 0.113527 0.577872 -1.73301 0.101637 1.11195 -0.157521 1.08423 -0.0211789 -1.23364 -0.186959 0.813007 -0.22833 0.756564 0.346116 0.175338 -1.80917 1.40414 -0.327791 -0.393966 0.0671683 0.801866 -0.294979 1.3569 0.555121 -0.407161 1.1097 -0.0938804 
1.96248 -1.01389 -0.0514645 -0.726844 0.36927 -0.529125 0.712317 -0.519373 0.318843 0.0569889 0.735354 -1.73845 0.0921543 1.02836 -0.118837 1.0592 0.0160328 -1.23356 -0.121561 0.70334 -0.304533 0.756776 0.277967 0.257955 -1.6919 1.5701 -0.277119 -0.278843 0.0242895 0.874439 -0.231912 1.37686 0.308307 -0.379225 1.10812 -0.131162 
1.93193 -0.971942 0.0243202 -0.613762 0.55441 -0.51605 0.586894 -0.586005 0.501959 0.0322816 0.734422 -1.73348 0.146158 1.15874 -0.0639309 1.04149 0.0672454 -1.14743 -0.178502 0.905306 -0.192988 0.705834 0.192 0.25546 -1.69283 1.56397 -0.390059 -0.278157 0.0183905 0.893935 -0.328596 1.39258 0.291659 -0.46322 1.04116 0.0211592 
1.98556 -0.991988 -0.111175 -0.582815 0.595436 -0.482082 0.747446 -0.647295 0.417728 0.114762 0.724452 -1.79328 0.121951 1.24247 -0.0649915 1.21658 0.122176 -1.14027 -0.204237 0.821023 -0.142723 0.737225 0.136108 0.339331 -1.63741 1.58359 -0.282571 -0.135799 -0.0564516 0.943261 -0.268449 1.60305 0.334861 -0.447785 0.975298 -0.133479 
1.96176 -0.777241 -0.101381 -0.492014 0.547386 -0.397606 0.639262 -0.680689 0.298894 0.0641601 0.621807 -1.70716 0.151428 1.22659 0.00618739 1.00827 0.0536981 -1.08475 -0.218899 0.696918 -0.107476 0.757551 0.126158 0.403342 -1.62005 1.73068 -0.199514 -0.130378 -0.0370699 0.83391 -0.357518 1.55721 0.359794 -0.484182 0.931172 -0.306232 
1.71407 -0.680281 0.0100204 -0.446189 0.645533 -0.305182 0.661674 -0.704032 0.241446 0.108083 0.644076 -1.62977 0.142511 1.29422 0.0175676 0.914947 0.0668237 -0.952572 -0.0926425 0.759978 -0.190698 0.562927 0.128141 0.551661 -1.6188 1.79592 -0.359726 -0.114621 0.0659132 0.778071 -0.242 1.57038 0.327184 -0.558833 0.979978 -0.324014 
1.85883 -0.623237 0.0811478 -0.373557 0.484998 -0.21707 0.648652 -0.731707 0.252211 0.204617 0.849673 -1.46892 0.290029 1.34569 -0.117238 1.00336 0.117755 -0.948196 -0.101653 0.815901 -0.276381 0.649915 0.14127 0.536858 -1.67708 1.64229 -0.364593 0.0728054 0.0849902 0.800948 -0.180175 1.60609 0.231825 -0.498583 0.835072 -0.269367 
1.81397 -0.708215 0.048425 -0.382749 0.559202 -0.423609 0.605298 -0.674888 0.327353 0.201711 0.937492 -1.64912 0.318722 1.27834 -0.0722978 1.08164 0.180127 -0.871956 -0.118679 0.797267 -0.186196 0.613442 0.0425312 0.533621 -1.63577 1.65916 -0.314411 0.0627698 0.0809065 0.834294 -0.252829 1.5269 0.363526 -0.452093 0.816935 -0.404821 
1.85032 -0.730899 0.04346 -0.354217 0.606437 -0.452471 0.745475 -0.512062 0.268709 0.204079 0.842152 -1.68321 0.506883 1.24418 -0.0796464 0.933813 0.280276 -0.833858 -0.0376416 0.800623 -0.263223 0.641288 0.0226678 0.488983 -1.70242 1.464 -0.213302 0.0381945 0.119932 0.875901 -0.24841 1.70451 0.488711 -0.678553 0.682391 -0.377949 
1.82812 -0.774005 0.0378981 -0.403583 0.641974 -0.45038 0.637609 -0.472373 0.238534 0.11776 0.932384 -1.87371 0.445213 1.22429 -0.0529347 1.09363 0.335857 -0.846313 0.0178242 0.624107 -0.136854 0.626063 -0.165457 0.479225 -1.70251 1.56221 -0.289656 0.0907646 0.0473137 0.901758 -0.295717 1.75484 0.604394 -0.71788 0.833835 -0.548201 
1.87261 -0.817627 0.0335812 -0.364598 0.669 -0.471817 0.550198 -0.519361 0.268974 -0.00095531 0.886681 -1.7458 0.44169 1.33299 -0.173292 1.00276 0.363215 -0.905372 0.280797 0.841494 -0.170811 0.584269 -0.360781 0.394576 -1.6526 1.54529 -0.270319 0.0970377 0.00334855 0.810084 -0.409548 1.6294 0.570662 -0.617451 0.952326 -0.394862 
1.9777 -0.811607 0.0133277 -0.430972 0.597809 -0.424266 0.490083 -0.770231 0.319061 0.0611655 0.983237 -1.74756 0.35065 1.34094 -0.183361 0.926948 0.325586 -0.913918 0.348729 0.808724 -0.109745 0.539581 -0.395212 0.292439 -1.67029 1.48234 -0.286517 0.157403 0.0518937 0.839862 -0.434088 1.80058 0.65143 -0.623901 0.848447 -0.391464 
