6 6
0.5
16 32
0 0.0961421
1 0.5
1.5
0.5 1 1 1
-1.2 0
1.3587 -0.366425 0.0817107 0.528012 0.499393 -1.44931 0.332673 0.309034 -0.184357 0.519164 0.390626 -0.357036 0.306209 0.942266 0.671285 0.0996313 -0.0299747 -0.0990756 0.713271 0.248795 0.118443 0.0147785 -0.0979354 0.724957 -1.52484 0.524249 -0.544867 -0.869901 -0.625117 0.657646 -0.000117335 1.06656 0.660178 0.183328 0.997034 -0.177925 
1.33547 -0.373848 0.13583 0.527253 0.485704 -1.40894 0.329243 0.271836 -0.168328 0.488257 0.46091 -0.36858 0.291134 0.894646 0.691875 0.0832005 -0.011723 -0.0991597 0.745841 0.239015 0.0969253 0.0645803 -0.135111 0.762676 -1.47158 0.610265 -0.45524 -0.809754 -0.610124 0.69228 0.0230431 1.08026 0.555364 0.179092 1.02224 -0.175553 
1.30152 -0.371288 0.149148 0.480219 0.585797 -1.39073 0.357557 0.20049 -0.131491 0.485069 0.497366 -0.36823 0.313176 0.971823 0.775297 0.0395305 -0.0398764 -0.0371845 0.716865 0.285867 0.150886 0.0152131 -0.177345 0.770598 -1.43586 0.590262 -0.47745 -0.81341 -0.584417 0.722514 0.0186247 1.10942 0.5693 0.107955 0.995552 -0.147834 
1.34688 -0.350642 0.0799749 0.49884 0.58095 -1.37977 0.41801 0.183028 -0.15503 0.52348 0.431665 -0.354405 0.252447 0.983461 0.811237 0.0596266 -0.0315189 -0.0189631 0.696184 0.265899 0.170256 0.0490848 -0.217883 0.844673 -1.46312 0.648697 -0.443516 -0.744628 -0.623717 0.726744 0.0708515 1.21352 0.641054 0.126548 0.934444 -0.16765 
1.32119 -0.235442 0.0728711 0.522013 0.536942 -1.32861 0.327511 0.171491 -0.215061 0.481568 0.406011 -0.307491 0.217345 1.00484 0.793572 0.0404855 -0.0672413 -0.0661578 0.646027 0.205706 0.194066 0.0793595 -0.226975 0.800923 -1.45872 0.67598 -0.439993 -0.74992 -0.640416 0.677745 0.0362418 1.19775 0.646758 0.0722562 0.910425 -0.19834 
1.27171 -0.19508 0.12989 0.508822 0.537388 -1.27561 0.351935 0.126645 -0.229045 0.526662 0.381075 -0.258311 0.260731 1.05514 0.788363 0.011996 -0.0995606 -0.0457583 0.685565 0.182501 0.202002 -0.0137475 -0.181471 0.85087 -1.47693 0.735935 -0.526204 -0.744997 -0.64911 0.641684 0.0572088 1.22215 0.67065 0.0307015 0.941491 -0.216215 
1.25619 -0.174494 0.164627 0.575287 0.450186 -1.25986 0.370867 0.10838 -0.212894 0.566913 0.467506 -0.176476 0.297357 1.10104 0.711871 0.0904108 -0.105917 0.0130851 0.693968 0.170339 0.174171 0.0362257 -0.175622 0.883715 -1.47951 0.648518 -0.518133 -0.644522 -0.596061 0.662864 0.0450874 1.20505 0.623902 0.071458 0.893938 -0.241065 
1.25151 -0.201762 0.142219 0.544678 0.445809 -1.38705 0.375649 0.0538054 -0.170289 0.577928 0.504348 -0.254128 0.332182 1.07123 0.719171 0.0948356 -0.108134 0.036657 0.670151 0.181251 0.212386 0.014223 -0.187758 0.888631 -1.48243 0.661907 -0.493626 -0.594266 -0.565999 0.697329 0.0277008 1.17223 0.706868 0.127479 0.879429 -0.276653 
1.27788 -0.21667 0.155342 0.584263 0.45842 -1.37025 0.444187 0.0763627 -0.203404 0.60416 0.434269 -0.275619 0.396797 1.03079 0.739363 0.0617293 -0.0828009 0.0389363 0.686481 0.199713 0.195221 0.050755 -0.166029 0.852322 -1.52388 0.57236 -0.449193 -0.558365 -0.545306 0.716803 0.0499947 1.19916 0.741377 0.0411577 0.818303 -0.228743 
1.29277 -0.293444 0.117091 0.551235 0.491083 -1.35403 0.406133 0.0971293 -0.196949 0.544051 0.434067 -0.311586 0.392247 1.05122 0.747458 0.155637 -0.0747358 0.0129928 0.693396 0.201425 0.227652 0.0457648 -0.228286 0.806189 -1.51435 0.613888 -0.498106 -0.511012 -0.574875 0.673967 0.0359996 1.21078 0.76267 0.0123927 0.892138 -0.226555 
1.29831 -0.349652 0.139562 0.502844 0.539951 -1.37535 0.379492 0.153354 -0.187276 0.547361 0.445969 -0.301874 0.365556 1.1028 0.683034 0.140406 -0.0512376 -0.022435 0.806072 0.27096 0.228244 0.00384599 -0.282614 0.732 -1.46731 0.629078 -0.510061 -0.539185 -0.577284 0.589933 -0.0214474 1.19957 0.72016 0.0633285 0.932701 -0.211326 
