1 1 0 0.373073 0.371228 0.00369098
2 2 0 0.373205 0.371093 0.00422338
3 3 0 0.373177 0.371116 0.00412009
4 4 0 0.373265 0.371024 0.00448249
5 5 0 0.373191 0.371101 0.00418097
6 6 0 0.373222 0.371069 0.00430606
7 7 0 0.373102 0.371187 0.00382924
8 8 0 0.373118 0.371174 0.00388675
9 9 0 0.373077 0.371213 0.00372793
10 10 0 0.373115 0.371177 0.0038772
11 11 0 0.373083 0.371209 0.00374736
12 12 0 0.37318 0.371116 0.00412713
13 13 0 0.372993 0.3713 0.00338528
14 14 0 0.372937 0.371355 0.0031652
15 15 0 0.37306 0.37123 0.00365846
16 16 0 0.373023 0.371269 0.00350731
17 17 0 0.372855 0.371434 0.00284124
18 18 0 0.372784 0.371505 0.00255903
19 19 0 0.372775 0.371512 0.00252405
20 20 0 0.372747 0.371545 0.00240346
21 21 0 0.372654 0.371633 0.00204218
22 22 0 0.372521 0.371768 0.00150626
23 23 0 0.372495 0.371793 0.00140456
24 24 0 0.372546 0.371749 0.00159214
25 25 0 0.372479 0.371812 0.00133342
26 26 0 0.372289 0.371991 0.000595073
27 27 0 0.372484 0.371801 0.00136507
28 28 0 0.372374 0.37191 0.00092942
29 29 0 0.37267 0.371604 0.00213248
30 30 0 0.372596 0.371683 0.00182724
31 31 0 0.372566 0.371713 0.00170516
32 32 0 0.372659 0.371618 0.00208289
33 33 0 0.372699 0.371581 0.0022355
34 34 0 0.372575 0.371713 0.00172375
35 35 0 0.372829 0.371458 0.00274148
36 36 0 0.372988 0.371297 0.0033804
37 37 0 0.372836 0.371443 0.0027855
38 38 0 0.372707 0.37158 0.00225399
39 39 0 0.372616 0.371661 0.00191022
40 40 0 0.372619 0.371652 0.00193413
41 41 0 0.372438 0.371826 0.00122427
42 41 1 0.372078 0.372185 -0.000214143
43 42 1 0.372263 0.372002 0.000523091
44 43 1 0.372208 0.372056 0.000305217
45 44 1 0.372241 0.372025 0.000431925
46 45 1 0.372326 0.371942 0.000768149
47 46 1 0.372305 0.371961 0.000686553
48 46 2 0.372002 0.372267 -0.00053037
49 46 3 0.371879 0.372384 -0.00101124
50 46 4 0.371676 0.372589 -0.00182541
51 46 5 0.371731 0.372542 -0.00162165
52 46 6 0.371929 0.372336 -0.000815093
53 46 7 0.372042 0.372224 -0.000363249
54 46 8 0.372079 0.372194 -0.000229879
55 46 9 0.372125 0.372146 -4.15447e-05
56 47 9 0.372256 0.37202 0.00047324
57 48 9 0.372444 0.371847 0.00119317
58 49 9 0.372258 0.372023 0.000469152
59 50 9 0.372217 0.372059 0.000314412
60 50 10 0.371993 0.372282 -0.000578878
61 51 10 0.372162 0.372108 0.000108242
62 52 10 0.372364 0.371908 0.000912892
63 53 10 0.372164 0.372105 0.000118168
64 53 11 0.372083 0.372184 -0.000202443
65 53 12 0.372076 0.372194 -0.000234484
66 54 12 0.372202 0.372061 0.000283245
67 55 12 0.37213 0.372126 6.76845e-06
68 56 12 0.372163 0.372089 0.000147345
69 56 13 0.37202 0.372233 -0.000427787
70 56 14 0.371921 0.372329 -0.000816976
71 56 15 0.371798 0.372452 -0.00130787
72 56 16 0.371734 0.372516 -0.00156397
73 56 17 0.371833 0.372418 -0.00117057
74 56 18 0.371745 0.372507 -0.00152449
75 56 19 0.37179 0.372458 -0.00133705
76 56 20 0.371792 0.372468 -0.00135095
77 56 21 0.371563 0.372692 -0.00225809
78 56 22 0.371569 0.372685 -0.00223249
79 56 23 0.371498 0.372758 -0.0025203
80 56 24 0.371379 0.372882 -0.00300504
81 56 25 0.371395 0.372857 -0.00292572
82 56 26 0.371561 0.372691 -0.00225955
83 56 27 0.371487 0.372774 -0.00257457
84 56 28 0.371473 0.372795 -0.00264343
85 56 29 0.371364 0.372905 -0.00308212
86 56 30 0.371235 0.373044 -0.00361811
87 56 31 0.371299 0.372982 -0.00336733
88 56 32 0.371843 0.372448 -0.00121105
89 56 33 0.372139 0.372149 -2.01451e-05
90 57 33 0.372153 0.372126 5.48085e-05
