1 1 0 0.287466 0.275598 0.0237371
2 2 0 0.288512 0.274494 0.0280352
3 3 0 0.288637 0.274339 0.0285948
4 4 0 0.288414 0.274532 0.027764
5 5 0 0.288586 0.274325 0.0285228
6 6 0 0.288929 0.274065 0.0297271
7 7 0 0.288619 0.27436 0.0285181
8 8 0 0.289007 0.273894 0.0302247
9 9 0 0.288909 0.274018 0.0297822
10 10 0 0.288911 0.273984 0.0298532
11 11 0 0.288878 0.273896 0.0299649
12 12 0 0.288397 0.274312 0.0281699
13 13 0 0.287439 0.27527 0.0243391
14 14 0 0.28704 0.275603 0.0228742
15 15 0 0.286356 0.276251 0.0202099
16 16 0 0.286135 0.276415 0.019441
17 17 0 0.286033 0.276483 0.0191008
18 18 0 0.285553 0.277213 0.0166787
19 19 0 0.286302 0.276456 0.0196922
20 20 0 0.286647 0.276068 0.0211579
21 21 0 0.287038 0.2755 0.023075
22 22 0 0.286975 0.275516 0.0229173
23 23 0 0.286789 0.275921 0.0217363
24 24 0 0.286239 0.276484 0.0195096
25 25 0 0.28641 0.276283 0.0202529
26 26 0 0.28614 0.276534 0.0192111
27 27 0 0.285428 0.27717 0.0165166
28 28 0 0.286596 0.276074 0.0210451
29 29 0 0.287288 0.275386 0.0238039
30 30 0 0.287536 0.275178 0.0247148
31 31 0 0.287234 0.275481 0.0235064
32 32 0 0.287454 0.275475 0.0239582
33 33 0 0.287873 0.274936 0.0258728
34 34 0 0.287941 0.274906 0.0260699
35 35 0 0.286711 0.276045 0.0213325
36 36 0 0.287033 0.2757 0.0226665
37 37 0 0.286752 0.275875 0.0217558
38 38 0 0.285658 0.27694 0.0174356
39 39 0 0.285481 0.277142 0.0166793
40 40 0 0.284163 0.27835 0.0116263
41 41 0 0.282723 0.279794 0.00585694
42 42 0 0.283756 0.278745 0.0100213
43 43 0 0.282957 0.279595 0.00672404
44 44 0 0.282681 0.279829 0.00570336
45 45 0 0.283043 0.279625 0.00683485
46 46 0 0.281717 0.280844 0.00174573
47 47 0 0.281273 0.281256 3.55108e-05
48 48 0 0.281676 0.280943 0.00146712
49 49 0 0.281891 0.280679 0.00242415
50 50 0 0.282362 0.280038 0.0046497
51 51 0 0.282046 0.280484 0.00312236
52 52 0 0.282913 0.279618 0.0065898
53 53 0 0.282302 0.280169 0.00426715
54 54 0 0.281994 0.280407 0.00317504
55 55 0 0.282878 0.279575 0.00660571
56 56 0 0.283372 0.279083 0.00857832
57 57 0 0.283483 0.278899 0.00916886
58 58 0 0.284537 0.277798 0.0134772
59 59 0 0.284173 0.278171 0.0120044
60 60 0 0.28482 0.277721 0.0141984
61 61 0 0.284245 0.278296 0.0118986
62 62 0 0.284513 0.278111 0.0128048
63 63 0 0.284743 0.277936 0.0136128
64 64 0 0.284467 0.278311 0.0123121
65 65 0 0.283896 0.278796 0.0102
66 66 0 0.283631 0.279097 0.00906884
67 67 0 0.282468 0.280128 0.00467997
68 68 0 0.282669 0.279933 0.00547099
69 69 0 0.283248 0.279325 0.00784567
70 70 0 0.284001 0.278612 0.0107762
71 71 0 0.283821 0.278868 0.00990649
72 72 0 0.284583 0.277883 0.0133999
73 73 0 0.285571 0.276968 0.0172058
74 74 0 0.285797 0.276596 0.0184018
75 75 0 0.285736 0.276795 0.0178814
76 76 0 0.285824 0.276696 0.018256
77 77 0 0.285977 0.276629 0.018697
78 78 0 0.286862 0.275794 0.0221362
79 79 0 0.286632 0.275912 0.0214406
80 80 0 0.286774 0.275777 0.0219949
81 81 0 0.286708 0.275686 0.0220434
82 82 0 0.286393 0.275924 0.0209386
83 83 0 0.286262 0.275957 0.0206093
84 84 0 0.2867 0.275456 0.022487
85 85 0 0.287189 0.274995 0.024389
86 86 0 0.287331 0.275016 0.0246289
87 87 0 0.287312 0.275076 0.0244714
88 88 0 0.285905 0.276571 0.0186681
89 89 0 0.285849 0.276665 0.018367
90 90 0 0.287102 0.275475 0.0232526
91 91 0 0.286557 0.276016 0.0210811
92 92 0 0.285451 0.277243 0.0164172
93 93 0 0.284763 0.278043 0.0134398
94 94 0 0.284912 0.277727 0.0143702
95 95 0 0.285324 0.277341 0.015965
96 96 0 0.285838 0.27687 0.0179374
97 97 0 0.285224 0.277304 0.0158393
98 98 0 0.285827 0.276722 0.0182112
99 99 0 0.286387 0.276232 0.0203096
100 100 0 0.286716 0.275891 0.0216511
101 101 0 0.287114 0.275378 0.0234733
102 102 0 0.286781 0.275835 0.0218925
103 103 0 0.287054 0.275604 0.0229005
104 104 0 0.287427 0.275158 0.0245391
105 105 0 0.287861 0.274781 0.0261607
106 106 0 0.287821 0.274855 0.0259317
107 107 0 0.28651 0.276124 0.0207718
108 108 0 0.286148 0.276661 0.0189743
109 109 0 0.286212 0.276654 0.0191154
110 110 0 0.285373 0.277351 0.0160435
111 111 0 0.28515 0.277503 0.0152938
112 112 0 0.285581 0.276956 0.0172499
113 113 0 0.285881 0.276806 0.0181492
114 114 0 0.285966 0.276874 0.0181843
115 115 0 0.28651 0.276371 0.0202797
116 116 0 0.286566 0.276406 0.0203192
117 117 0 0.28667 0.276192 0.0209553
118 118 0 0.286685 0.276189 0.0209909
119 119 0 0.287562 0.275246 0.0246325
120 120 0 0.286573 0.27634 0.0204651
121 121 0 0.286881 0.276144 0.0214734
122 122 0 0.286703 0.276302 0.0208014
123 123 0 0.286857 0.276062 0.02159
124 124 0 0.286311 0.276475 0.0196715
125 125 0 0.286345 0.276556 0.0195781
126 126 0 0.285691 0.277182 0.0170179
127 127 0 0.284327 0.278492 0.01167
128 128 0 0.284211 0.27851 0.0114027
129 129 0 0.284648 0.278183 0.0129292
130 130 0 0.284751 0.278124 0.0132539
131 131 0 0.285021 0.277789 0.0144628
132 132 0 0.283393 0.279356 0.00807243
133 133 0 0.284064 0.278871 0.0103848
134 134 0 0.285225 0.277961 0.0145276
135 135 0 0.285282 0.277837 0.0148907
136 136 0 0.285024 0.278086 0.0138773
137 137 0 0.283773 0.279382 0.00878213
138 138 0 0.284539 0.278587 0.0119035
139 139 0 0.284178 0.278888 0.0105782
140 140 0 0.284032 0.278962 0.0101417
141 141 0 0.28341 0.279617 0.00758691
142 142 0 0.28293 0.280244 0.00537092
143 143 0 0.282664 0.280525 0.00427676
144 144 0 0.282766 0.280691 0.00414914
145 145 0 0.284018 0.279437 0.00916026
146 146 0 0.28323 0.280162 0.00613582
147 147 0 0.284049 0.279491 0.00911513
148 148 0 0.284546 0.279055 0.0109829
149 149 0 0.284654 0.2789 0.0115078
150 150 0 0.284718 0.278968 0.0115
151 151 0 0.285893 0.278073 0.0156399
152 152 0 0.28635 0.277504 0.0176927
153 153 0 0.286031 0.277758 0.0165456
154 154 0 0.286506 0.277353 0.0183057
155 155 0 0.286769 0.277266 0.0190058
156 156 0 0.287006 0.276822 0.0203674
157 157 0 0.28822 0.2757 0.0250406
158 158 0 0.287647 0.276177 0.022939
159 159 0 0.287904 0.276143 0.0235222
160 160 0 0.28844 0.275749 0.025383
161 161 0 0.288772 0.275614 0.0263158
162 162 0 0.288946 0.275382 0.0271271
163 163 0 0.288678 0.275862 0.0256321
164 164 0 0.288301 0.276332 0.0239382
165 165 0 0.288652 0.276008 0.0252869
166 166 0 0.288475 0.276153 0.0246432
167 167 0 0.288287 0.276296 0.0239836
168 168 0 0.288386 0.276289 0.0241939
169 169 0 0.288449 0.276221 0.0244567
170 170 0 0.288769 0.275754 0.0260284
171 171 0 0.288717 0.2759 0.0256347
172 172 0 0.288518 0.276266 0.0245033
173 173 0 0.288523 0.276283 0.0244795
174 174 0 0.288986 0.275809 0.026355
