0.00400073 0.00543385 0.00553518 0.0062124 0.00607977 0.00724854 0.00862706 0.0110335 0.0129253 0.0140471 0.0148762 0.0158283 0.0170094 0.0193612 0.0231189 0.0263773 0.0272627 0.0267829 0.0267779 0.0269408 0.02638 0.0262726 0.0262155 0.0270873 0.0286025 0.0302862 0.0312038 0.0319221 0.0336829 0.0380527 
0.0788597 0.0749375 0.0708837 0.0660746 0.0624423 0.0618733 0.0623598 0.064719 0.0666661 0.0641436 0.058949 0.0556035 0.053682 0.0552262 0.0576722 0.0579798 0.0539711 0.0479679 0.0414643 0.0361329 0.0328526 0.0313105 0.030364 0.0288359 0.0267147 0.0247103 0.0224905 0.0200819 0.0184139 0.0175551 
0.0838732 0.0748323 0.0672941 0.0596981 0.0527834 0.048982 0.0466145 0.0459343 0.044639 0.0408186 0.0365262 0.0330522 0.030315 0.0298321 0.0296895 0.0277676 0.0240171 0.0192529 0.0158112 0.0138434 0.013259 0.0142075 0.0149505 0.0147462 0.0135822 0.0120431 0.010727 0.00866289 0.00723108 0.00733887 
0.0888178 0.0676032 0.054249 0.0452132 0.0379971 0.0341372 0.0319986 0.0326896 0.0335411 0.0312585 0.0277742 0.0269995 0.0277463 0.0312795 0.0375962 0.0427579 0.0448363 0.0450237 0.0447525 0.0454022 0.0451601 0.0438246 0.0391783 0.0361603 0.0353083 0.0348922 0.0352231 0.0347476 0.0344995 0.0393906 
0.14576 0.132576 0.126551 0.123381 0.112797 0.108731 0.107496 0.109433 0.114067 0.108322 0.102433 0.102137 0.101438 0.109268 0.122578 0.13174 0.130184 0.121459 0.11283 0.104354 0.0904814 0.0792097 0.0746665 0.0752982 0.0736249 0.0665683 0.0582922 0.0527194 0.0532543 0.0597588 
0.00609454 0.00562495 0.00462691 0.00438335 0.00453046 0.00464801 0.00477097 0.00588644 0.00660111 0.00701072 0.00662382 0.00664915 0.00656291 0.00687007 0.00813819 0.00913298 0.008907 0.00768603 0.00907642 0.0119455 0.0117354 0.010822 0.0106372 0.0120551 0.0138856 0.014219 0.0146005 0.0151725 0.0159908 0.0170924 
0.0869848 0.0546081 0.0383093 0.0279098 0.0199645 0.0155004 0.0128642 0.0113637 0.00943121 0.00654784 0.0049065 0.00414459 0.00360519 0.00344793 0.0038463 0.00378219 0.00405905 0.00410077 0.00438113 0.00447669 0.00390608 0.00377183 0.00408895 0.00442219 0.00476409 0.0046682 0.00473258 0.00479353 0.00476769 0.00421277 
0.0877195 0.0771838 0.0708958 0.0652388 0.056795 0.0501743 0.0461377 0.044345 0.0435777 0.0396216 0.0363474 0.0350798 0.0333374 0.0326864 0.0318811 0.0301424 0.0260752 0.0212874 0.0180139 0.0179797 0.0182594 0.016349 0.0142091 0.0129001 0.0113052 0.00991532 0.00936833 0.00830689 0.00716723 0.00656967 
0.066852 0.0688108 0.070541 0.0701448 0.070356 0.0733065 0.0777825 0.0842578 0.090824 0.0916118 0.0898563 0.0901153 0.0936733 0.104072 0.118262 0.130245 0.12995 0.125021 0.121085 0.111715 0.0996793 0.089397 0.0834678 0.0802408 0.0738788 0.0665024 0.0583949 0.0536095 0.0539484 0.0593077 
0.0885468 0.0728718 0.0629443 0.0547682 0.0458685 0.0401373 0.0356019 0.031826 0.0294758 0.0247625 0.0208241 0.018579 0.0161608 0.014462 0.013408 0.0122319 0.0108024 0.00891562 0.00845179 0.00830597 0.00674688 0.00539906 0.00427252 0.00368688 0.0032667 0.00172742 0.00132408 0.00105224 0.000320435 0.000794877 
0.0859935 0.0615198 0.0484328 0.0397883 0.0305172 0.0240401 0.0203521 0.0181401 0.0162995 0.0135883 0.0115406 0.0104491 0.00930926 0.00780476 0.00712984 0.00673478 0.00604875 0.00463233 0.00398386 0.00409939 0.00412137 0.00405407 0.00425899 0.00422138 0.00428429 0.00415215 0.00404558 0.0044096 0.0050922 0.00527727 
0.0865993 0.0596659 0.0445891 0.0352894 0.0262509 0.0200008 0.0162363 0.0147817 0.0135505 0.0110377 0.00884752 0.00772274 0.00688178 0.00601357 0.00619728 0.00642359 0.00641529 0.00523532 0.00390547 0.00249271 0.0019932 0.0019809 0.00224279 0.00269199 0.00355567 0.00399609 0.00405102 0.00375248 0.00339723 0.00358142 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
