0.168067 0.117894 0.0871441 0.0667533 0.0515697 0.0390024 0.029527 0.0221151 0.016455 0.0125028 0.00957984 0.0073299 0.00569062 0.00442215 0.0035458 0.00286713 0.00253582 0.00223303 0.00165216 0.0010596 0.000673471 0.000456862 0.000372789 0.00040386 0.000330005 0.000196657 0.000167835 0.000200863 0.000102831 4.6837e-05 
0.157398 0.118252 0.0968594 0.0842879 0.0733091 0.0622302 0.0540299 0.0465459 0.0398071 0.0352019 0.0324443 0.0307705 0.0292053 0.0270276 0.0245842 0.0226588 0.0212607 0.0200255 0.0187272 0.0178897 0.0172636 0.0166468 0.0160083 0.0153447 0.0150757 0.0152813 0.0162032 0.0164767 0.0157195 0.0148181 
0.0856079 0.0612214 0.0457341 0.0353351 0.0283773 0.0226824 0.0182674 0.0144512 0.0112722 0.00904872 0.00770248 0.00693118 0.00654647 0.00627792 0.0061651 0.00611011 0.00627078 0.00636854 0.00625446 0.00629076 0.00659426 0.00695529 0.00718502 0.00754215 0.00805571 0.00886208 0.0101918 0.011399 0.0121041 0.0125155 
0.0855676 0.076053 0.0700341 0.064646 0.0571645 0.0498382 0.0445449 0.0391577 0.0336257 0.0293906 0.0265833 0.0247388 0.0236047 0.0214849 0.0198258 0.0186163 0.0171875 0.015746 0.0145816 0.0141518 0.0144011 0.0142207 0.0137437 0.013331 0.0133453 0.014103 0.0158283 0.0174085 0.0176011 0.0177954 
0.110594 0.0943516 0.0841248 0.0771333 0.0703619 0.0625872 0.055504 0.0477993 0.0404883 0.0358958 0.0332676 0.0312907 0.0292903 0.0260028 0.0232568 0.0214376 0.0199989 0.01893 0.018286 0.0182606 0.0187887 0.0190239 0.0190454 0.018786 0.0190364 0.0206091 0.023112 0.0257296 0.0261059 0.025072 
0.0932429 0.0644488 0.0480674 0.0377255 0.029843 0.0237559 0.0200166 0.0171414 0.0148465 0.0132665 0.0123504 0.0116408 0.0111926 0.0108885 0.0105918 0.0104022 0.010407 0.0104013 0.010358 0.0102679 0.0101799 0.0100909 0.0100845 0.0101673 0.0101257 0.0100564 0.0100667 0.0100964 0.0100282 0.0100113 
0.010234 0.0109993 0.0113477 0.0115006 0.0114478 0.0108932 0.0105884 0.0103103 0.00988417 0.00988116 0.0100579 0.0101766 0.0102088 0.0101588 0.0102683 0.0105168 0.0105707 0.0104297 0.0101654 0.0100468 0.0100189 0.00985954 0.00977392 0.00995516 0.0102032 0.0103857 0.0105193 0.0105931 0.0108285 0.0110857 
0.0934142 0.0706459 0.0566299 0.0467811 0.0388591 0.0318162 0.0266543 0.0225848 0.0193935 0.0171841 0.0157032 0.0146158 0.0136005 0.0125581 0.0121287 0.0118344 0.0114755 0.0112092 0.0109601 0.0104849 0.0101109 0.00990882 0.00993655 0.0101026 0.0100328 0.00991232 0.00989746 0.00990988 0.00992966 0.00996337 
0.0441931 0.0424325 0.0417245 0.0419669 0.0421312 0.0412077 0.0395335 0.037126 0.0346322 0.0330268 0.0325763 0.0327188 0.0324459 0.0313768 0.0299681 0.0288528 0.0281025 0.0274603 0.0268052 0.0266312 0.0269828 0.0275518 0.0280967 0.0287748 0.0299353 0.0315341 0.0342555 0.0365902 0.0371043 0.0365672 
0.0933167 0.0787219 0.0685384 0.0600666 0.0531326 0.0467202 0.0412063 0.0354659 0.0303461 0.0270596 0.024842 0.022893 0.0206407 0.0181399 0.0165218 0.0153926 0.0151765 0.0150377 0.0146049 0.0139307 0.0135165 0.0132355 0.0129267 0.0126031 0.0121943 0.0119624 0.011973 0.0120689 0.0118013 0.0115449 
0.0932309 0.0832119 0.0760702 0.0691637 0.0625613 0.0555871 0.0496622 0.0440959 0.0387356 0.0351753 0.0330137 0.0312892 0.0296109 0.0268384 0.0250747 0.0238271 0.0225676 0.0215289 0.0204964 0.01954 0.0189648 0.0180847 0.0173902 0.0168633 0.0162595 0.0159876 0.0163054 0.0167524 0.0161852 0.0153128 
0.010052 0.011096 0.0111261 0.011137 0.0114262 0.011251 0.0110972 0.0107651 0.0102939 0.0102615 0.0103434 0.0103145 0.0103775 0.0103986 0.0105765 0.0107471 0.0106744 0.0104964 0.0103228 0.0103709 0.0105405 0.0105682 0.0105639 0.0106205 0.0108122 0.0111029 0.011395 0.0117015 0.0120955 0.0124308 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
