2.31614e-06 0.000307652 0.000330216 0.000240717 0.00015767 9.14646e-05 5.21643e-05 2.90524e-05 1.63266e-05 8.89267e-06 4.38731e-06 2.11033e-06 1.1446e-06 7.48051e-07 4.93661e-07 3.21436e-07 1.99822e-07 1.41654e-07 9.22501e-08 6.29543e-08 4.18572e-08 2.82798e-08 2.71248e-08 3.21589e-08 2.88961e-08 2.24363e-08 2.50606e-08 1.83664e-08 4.66312e-09 1.39828e-09 
7.556e-05 0.000417645 0.000587297 0.000602121 0.000578489 0.000528211 0.000449552 0.000363944 0.000307409 0.000271945 0.000247587 0.000229932 0.000211171 0.000186645 0.000160824 0.000143902 0.000137882 0.000126719 0.000115489 0.000112119 0.0001087 0.000102926 9.00605e-05 7.59951e-05 7.22276e-05 7.86633e-05 9.14688e-05 9.56155e-05 8.67041e-05 7.30265e-05 
0.00191132 0.000625672 0.000300272 0.000149322 8.42204e-05 4.56882e-05 2.45493e-05 1.41264e-05 7.60576e-06 4.32265e-06 2.26432e-06 1.78959e-06 2.05959e-06 2.63945e-06 3.00252e-06 3.63739e-06 4.32135e-06 4.52551e-06 4.74355e-06 5.49746e-06 6.05044e-06 6.11339e-06 5.64247e-06 5.27098e-06 6.10961e-06 8.36628e-06 1.20443e-05 1.56581e-05 1.83753e-05 1.96491e-05 
0.00210272 0.00132074 0.000968756 0.000705092 0.000495956 0.000380018 0.000297651 0.00021998 0.000153118 0.000116522 9.07076e-05 7.4438e-05 6.43053e-05 4.77952e-05 3.68896e-05 2.95068e-05 2.33905e-05 1.73495e-05 1.33159e-05 1.17186e-05 1.21801e-05 1.10048e-05 9.43035e-06 8.28084e-06 9.04013e-06 1.28835e-05 2.05266e-05 2.77778e-05 3.24409e-05 3.51548e-05 
0.00142113 0.000768508 0.000577025 0.000442725 0.000313493 0.00024165 0.000188455 0.000144291 0.000102457 7.95937e-05 6.65631e-05 5.67002e-05 5.23609e-05 4.60632e-05 4.04848e-05 3.6561e-05 3.33692e-05 3.14356e-05 3.21991e-05 3.62525e-05 4.51352e-05 5.05357e-05 5.35464e-05 5.35719e-05 5.61443e-05 7.13308e-05 9.85941e-05 0.000130109 0.000136207 0.000123109 
2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 
2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 
2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 
2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 
2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 2.13945e+10 
