0.167639 0.107218 0.0734515 0.0532042 0.0395588 0.0286933 0.0207493 0.0148313 0.0108002 0.00821784 0.00620831 0.00447529 0.00325598 0.00251543 0.00207569 0.00177578 0.00151897 0.00125392 0.000854268 0.000412957 0.000126683 -2.30955e-05 -4.15907e-05 4.16272e-05 2.15604e-05 -0.0001214 -0.000188795 -0.000225008 -0.000251512 -0.000204613 
0.163522 0.114024 0.0889787 0.0754391 0.0640257 0.0532401 0.0452641 0.0380978 0.0318488 0.0283752 0.0267804 0.0253385 0.0234421 0.0209073 0.01843 0.0169957 0.0163573 0.0156615 0.0146063 0.0135837 0.0126435 0.0119557 0.0114156 0.0111218 0.0111566 0.0114419 0.0124692 0.012998 0.0126159 0.0117473 
0.0866106 0.0555526 0.0386867 0.028319 0.0218858 0.0168555 0.0130251 0.00995576 0.00753571 0.00564511 0.0044639 0.00379895 0.00338867 0.00328325 0.0033055 0.00345205 0.00361527 0.00369391 0.00366109 0.00361712 0.00372963 0.00393974 0.00411036 0.00442185 0.00486356 0.00555191 0.00656493 0.00753719 0.00807545 0.00833671 
0.0832802 0.0723173 0.0654182 0.0580099 0.0483115 0.0402942 0.0352403 0.0301407 0.0253106 0.0212382 0.0184408 0.0166615 0.0152779 0.0137177 0.0124288 0.0118494 0.0111769 0.0102391 0.0092854 0.00878841 0.00888666 0.0088788 0.00854954 0.00814208 0.00805004 0.00871414 0.0101877 0.0117357 0.0121239 0.0124245 
0.103098 0.0823753 0.0685694 0.0612028 0.0559649 0.0487045 0.0414779 0.0343522 0.0287738 0.0255759 0.0236385 0.0218136 0.0200319 0.0174215 0.0153692 0.0141913 0.013122 0.0121837 0.0113857 0.0110429 0.011483 0.0117995 0.0119089 0.0116373 0.0118634 0.0130689 0.0149533 0.0171424 0.0178211 0.0172314 
0.090196 0.0558675 0.0388071 0.0289542 0.0216174 0.0165036 0.0136172 0.0114349 0.00986554 0.00875635 0.00815019 0.0076517 0.0074353 0.00737885 0.00721869 0.00709006 0.00715394 0.00719514 0.00720122 0.00720641 0.00714117 0.00702602 0.00701817 0.00711571 0.00712689 0.00709115 0.0070849 0.00708117 0.00700538 0.0070036 
0.00697287 0.00755921 0.00827347 0.00876429 0.0084294 0.00795957 0.00764365 0.00750279 0.00716696 0.0070821 0.00719141 0.00726584 0.00726676 0.00721309 0.00727849 0.00747296 0.0074609 0.00731669 0.00711639 0.00701091 0.0069583 0.00679743 0.00671689 0.00687805 0.00703263 0.00713607 0.00722244 0.0072914 0.00747087 0.00763551 
0.090205 0.0628875 0.0473432 0.0370826 0.0294119 0.023029 0.0187073 0.0154723 0.0131349 0.0114658 0.0103508 0.0095368 0.0088673 0.00830752 0.00806795 0.00794717 0.00776627 0.00760304 0.00745029 0.00718401 0.00693893 0.00677982 0.00680697 0.00698973 0.0069874 0.00689758 0.00688242 0.00686457 0.00688953 0.0069462 
0.0312927 0.0295223 0.0285193 0.027932 0.0275375 0.0267796 0.0256701 0.0243956 0.0228863 0.0220913 0.0219304 0.0217579 0.0212933 0.020394 0.0193648 0.0187501 0.0183847 0.018154 0.017854 0.0176355 0.017764 0.0180864 0.0185611 0.019426 0.0208647 0.0226953 0.0253551 0.0280257 0.0290578 0.0290923 
0.0902443 0.0726895 0.0610506 0.0512913 0.0436491 0.0369717 0.0316741 0.0263249 0.0220751 0.0192327 0.0172622 0.0157435 0.0139238 0.0121273 0.011051 0.0102823 0.0101357 0.0100609 0.00975641 0.00923018 0.00895668 0.00884812 0.00868939 0.00843209 0.00811704 0.00796585 0.00799374 0.00807213 0.00783748 0.00764534 
0.090493 0.078487 0.0702913 0.0618448 0.0539113 0.0464075 0.0402064 0.0343847 0.0295609 0.0260799 0.0238494 0.0222201 0.0206479 0.0186749 0.0172998 0.0165064 0.0157488 0.0151235 0.0143998 0.0135637 0.0130165 0.0123914 0.0119011 0.0114161 0.0109775 0.010862 0.0111874 0.0116321 0.0112299 0.010557 
0.00702755 0.00788703 0.00809619 0.00818023 0.00813301 0.0079663 0.00777176 0.00762458 0.00731924 0.00729227 0.00731655 0.00728825 0.00730097 0.00726294 0.00732715 0.00742946 0.00734316 0.00721688 0.0071073 0.00714495 0.00726646 0.0072858 0.00723504 0.00721755 0.00733593 0.00750161 0.00766047 0.00790099 0.0081616 0.00839274 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
