2.	1.5	0
1.666666666666666	1.5	0
0.5	1.5	0
2	0.7	0
1.666666666666666	0.7	0
0.5	0.7	0
2.	1.5	1
1.666666666666666	1.5	1
0.5	1.5	1
2	0.7	1
1.666666666666666	0.7	1
0.5	0.7	1
