0 0.9069 2.25354e-05 
0.261799 0.75575 0.000202671 
0.523599 0.6046 2.90261e-05 
0.785398 0.45345 4.59388e-05 
1.0472 0.3023 2.10436e-05 
1.309 0.15115 0.000192647 
1.5708 0 2.59573e-05 
1.8326 -0.15115 7.43645e-06 
2.0944 -0.3023 4.79298e-05 
2.35619 -0.45345 8.39194e-05 
2.61799 -0.6046 2.953e-05 
2.87979 -0.75575 7.60133e-06 
3.14159 -0.9069 1.42927e-05 
3.40339 -1.05805 1.33181e-05 
3.66519 -1.2092 1.89961e-05 
3.92699 -1.36035 1.71511e-05 
4.18879 -1.5115 3.08564e-05 
4.45059 -1.66265 3.22767e-05 
4.71239 -1.8138 1.87446e-05 
4.97419 -1.96495 7.73051e-06 
5.23599 -2.1161 5.20282e-05 
5.49779 -2.26725 4.05702e-05 
5.75959 -2.4184 1.15769e-05 
6.02139 -2.56955 7.32461e-05 
0 1.2092 0.000233225 
0.261799 1.05805 6.96066e-05 
0.523599 0.9069 3.74794e-05 
0.785398 0.75575 1.26795e-05 
1.0472 0.6046 0.000116927 
1.309 0.45345 9.80973e-06 
1.5708 0.3023 4.28206e-06 
1.8326 0.15115 5.19332e-05 
2.0944 0 7.05118e-05 
2.35619 -0.15115 2.5026e-05 
2.61799 -0.3023 5.33473e-05 
2.87979 -0.45345 2.58595e-05 
3.14159 -0.6046 4.62458e-06 
3.40339 -0.75575 1.47153e-05 
3.66519 -0.9069 5.9952e-06 
3.92699 -1.05805 1.61744e-05 
4.18879 -1.2092 3.23185e-05 
4.45059 -1.36035 2.62441e-05 
4.71239 -1.5115 7.01408e-06 
4.97419 -1.66265 3.66461e-05 
5.23599 -1.8138 2.28738e-05 
5.49779 -1.96495 1.60257e-05 
5.75959 -2.1161 1.04688e-05 
6.02139 -2.26725 7.6089e-06 
0 1.5115 7.92477e-05 
0.261799 1.36035 3.17834e-05 
0.523599 1.2092 1.48575e-05 
0.785398 1.05805 7.776e-05 
1.0472 0.9069 9.64257e-05 
1.309 0.75575 0.000221548 
1.5708 0.6046 8.01262e-05 
1.8326 0.45345 5.67411e-05 
2.0944 0.3023 0.000129613 
2.35619 0.15115 1.48737e-05 
2.61799 0 3.05408e-05 
2.87979 -0.15115 4.80322e-05 
3.14159 -0.3023 2.45695e-05 
3.40339 -0.45345 1.8302e-05 
3.66519 -0.6046 9.80241e-06 
3.92699 -0.75575 1.27872e-05 
4.18879 -0.9069 1.32209e-05 
4.45059 -1.05805 2.23898e-05 
4.71239 -1.2092 1.94674e-05 
4.97419 -1.36035 1.98794e-05 
5.23599 -1.5115 1.96315e-05 
5.49779 -1.66265 2.93562e-05 
5.75959 -1.8138 1.28832e-05 
6.02139 -1.96495 1.00845e-05 
0 1.8138 0.000213636 
0.261799 1.66265 1.41029e-05 
0.523599 1.5115 6.6605e-05 
0.785398 1.36035 5.90197e-05 
1.0472 1.2092 2.29373e-05 
1.309 1.05805 5.93188e-05 
1.5708 0.9069 0.000112725 
1.8326 0.75575 0.000146993 
2.0944 0.6046 8.65121e-05 
2.35619 0.45345 0.000136044 
2.61799 0.3023 6.96491e-05 
2.87979 0.15115 7.15893e-06 
3.14159 0 2.28753e-05 
3.40339 -0.15115 1.3668e-05 
3.66519 -0.3023 4.63367e-05 
3.92699 -0.45345 4.65866e-05 
4.18879 -0.6046 2.64256e-05 
4.45059 -0.75575 2.34495e-06 
4.71239 -0.9069 1.57674e-05 
4.97419 -1.05805 4.02274e-05 
5.23599 -1.2092 4.19805e-06 
5.49779 -1.36035 2.14298e-05 
5.75959 -1.5115 2.44394e-05 
6.02139 -1.66265 1.29512e-05 
0 2.1161 4.67359e-05 
0.261799 1.96495 1.33137e-05 
0.523599 1.8138 8.4316e-06 
0.785398 1.66265 0.000100701 
1.0472 1.5115 0.000135041 
1.309 1.36035 4.58008e-05 
1.5708 1.2092 0.000130957 
1.8326 1.05805 4.4292e-05 
2.0944 0.9069 9.42911e-05 
2.35619 0.75575 0.000186924 
2.61799 0.6046 0.000106592 
2.87979 0.45345 9.77455e-06 
3.14159 0.3023 5.35761e-05 
3.40339 0.15115 2.39554e-05 
3.66519 0 5.81406e-05 
3.92699 -0.15115 4.59916e-06 
4.18879 -0.3023 9.36818e-06 
4.45059 -0.45345 1.96704e-05 
4.71239 -0.6046 1.20271e-05 
4.97419 -0.75575 1.20866e-05 
5.23599 -0.9069 6.49238e-06 
5.49779 -1.05805 2.26411e-06 
5.75959 -1.2092 1.30649e-05 
6.02139 -1.36035 2.60757e-05 
0 2.4184 4.64779e-05 
0.261799 2.26725 1.1412e-05 
0.523599 2.1161 0.0001101 
0.785398 1.96495 0.000104207 
1.0472 1.8138 1.64618e-05 
1.309 1.66265 0.000106147 
1.5708 1.5115 0.000226002 
1.8326 1.36035 1.41436e-05 
2.0944 1.2092 1.05996e-05 
2.35619 1.05805 9.37084e-05 
2.61799 0.9069 1.71849e-05 
2.87979 0.75575 0.000111128 
3.14159 0.6046 4.71185e-05 
3.40339 0.45345 2.97869e-05 
3.66519 0.3023 1.34609e-05 
3.92699 0.15115 1.49457e-05 
4.18879 0 6.5193e-06 
4.45059 -0.15115 1.69367e-05 
4.71239 -0.3023 6.56498e-06 
4.97419 -0.45345 1.30481e-05 
5.23599 -0.6046 2.32022e-05 
5.49779 -0.75575 2.30853e-05 
5.75959 -0.9069 1.55735e-05 
6.02139 -1.05805 1.93266e-05 
0 2.7207 0.000255479 
0.261799 2.56955 9.58136e-05 
0.523599 2.4184 1.97393e-05 
0.785398 2.26725 2.17778e-05 
1.0472 2.1161 5.93985e-05 
1.309 1.96495 5.78133e-05 
1.5708 1.8138 1.44155e-05 
1.8326 1.66265 9.47313e-05 
2.0944 1.5115 0.000493758 
2.35619 1.36035 4.6142e-05 
2.61799 1.2092 0.000261268 
2.87979 1.05805 5.99558e-05 
3.14159 0.9069 9.45613e-05 
3.40339 0.75575 3.68869e-05 
3.66519 0.6046 4.77137e-06 
3.92699 0.45345 7.25782e-06 
4.18879 0.3023 5.83672e-05 
4.45059 0.15115 3.25761e-05 
4.71239 0 1.01215e-06 
4.97419 -0.15115 1.29405e-05 
5.23599 -0.3023 3.90091e-06 
5.49779 -0.45345 5.13527e-06 
5.75959 -0.6046 1.78636e-05 
6.02139 -0.75575 6.60631e-06 
0 3.023 1.13098e-05 
0.261799 2.87185 0.00046173 
0.523599 2.7207 9.5641e-05 
0.785398 2.56955 5.95494e-05 
1.0472 2.4184 4.59072e-05 
1.309 2.26725 7.77219e-05 
1.5708 2.1161 4.29722e-05 
1.8326 1.96495 9.57083e-05 
2.0944 1.8138 0.000111692 
2.35619 1.66265 4.46857e-05 
2.61799 1.5115 5.80379e-05 
2.87979 1.36035 0.000159754 
3.14159 1.2092 9.02949e-05 
3.40339 1.05805 4.12734e-05 
3.66519 0.9069 4.02851e-05 
3.92699 0.75575 4.56729e-05 
4.18879 0.6046 3.59427e-06 
4.45059 0.45345 6.98786e-06 
4.71239 0.3023 1.66516e-05 
4.97419 0.15115 2.09412e-05 
5.23599 0 1.01589e-05 
5.49779 -0.15115 1.94905e-05 
5.75959 -0.3023 6.4324e-06 
6.02139 -0.45345 3.08872e-06 
0 3.3253 4.86112e-05 
0.261799 3.17415 7.07812e-05 
0.523599 3.023 3.09642e-06 
0.785398 2.87185 8.74906e-05 
1.0472 2.7207 7.58831e-05 
1.309 2.56955 1.58252e-05 
1.5708 2.4184 9.61778e-05 
1.8326 2.26725 3.01707e-05 
2.0944 2.1161 5.42787e-05 
2.35619 1.96495 0.000194754 
2.61799 1.8138 5.82541e-05 
2.87979 1.66265 6.45551e-06 
3.14159 1.5115 7.2931e-05 
3.40339 1.36035 0.000276974 
3.66519 1.2092 5.07602e-05 
3.92699 1.05805 2.8487e-05 
4.18879 0.9069 3.897e-05 
4.45059 0.75575 1.21884e-05 
4.71239 0.6046 1.53699e-05 
4.97419 0.45345 9.28429e-06 
5.23599 0.3023 4.68024e-06 
5.49779 0.15115 1.21743e-05 
5.75959 0 2.73841e-06 
6.02139 -0.15115 1.52572e-05 
0 3.6276 0.000692673 
0.261799 3.47645 6.98093e-05 
0.523599 3.3253 1.99336e-05 
0.785398 3.17415 7.67723e-05 
1.0472 3.023 3.88399e-05 
1.309 2.87185 9.24222e-05 
1.5708 2.7207 9.44224e-06 
1.8326 2.56955 4.58478e-05 
2.0944 2.4184 1.18547e-05 
2.35619 2.26725 2.26845e-05 
2.61799 2.1161 1.78516e-05 
2.87979 1.96495 0.00015246 
3.14159 1.8138 0.000167873 
3.40339 1.66265 0.000156014 
3.66519 1.5115 1.0214e-05 
3.92699 1.36035 3.37096e-05 
4.18879 1.2092 1.50757e-05 
4.45059 1.05805 3.22043e-05 
4.71239 0.9069 1.0718e-06 
4.97419 0.75575 1.28084e-05 
5.23599 0.6046 5.93475e-06 
5.49779 0.45345 1.01292e-05 
5.75959 0.3023 1.0147e-05 
6.02139 0.15115 1.10001e-05 
0 3.9299 3.3417e-05 
0.261799 3.77875 0.000543442 
0.523599 3.6276 4.62005e-05 
0.785398 3.47645 3.11106e-05 
1.0472 3.3253 1.26515e-05 
1.309 3.17415 2.48763e-05 
1.5708 3.023 1.19278e-05 
1.8326 2.87185 1.7542e-05 
2.0944 2.7207 6.59629e-05 
2.35619 2.56955 4.06662e-05 
2.61799 2.4184 5.45569e-05 
2.87979 2.26725 0.000215184 
3.14159 2.1161 0.000108735 
3.40339 1.96495 2.13409e-05 
3.66519 1.8138 5.62662e-05 
3.92699 1.66265 0.000174134 
4.18879 1.5115 3.07932e-05 
4.45059 1.36035 1.5375e-05 
4.71239 1.2092 4.31639e-05 
4.97419 1.05805 2.87061e-05 
5.23599 0.9069 3.79537e-05 
5.49779 0.75575 4.4796e-06 
5.75959 0.6046 3.44148e-06 
6.02139 0.45345 1.07392e-05 
0 4.2322 1.47607e-05 
0.261799 4.08105 5.63103e-05 
0.523599 3.9299 1.75014e-05 
0.785398 3.77875 3.95472e-05 
1.0472 3.6276 3.16056e-05 
1.309 3.47645 1.26551e-05 
1.5708 3.3253 1.02731e-05 
1.8326 3.17415 8.53391e-06 
2.0944 3.023 3.14903e-05 
2.35619 2.87185 1.95545e-05 
2.61799 2.7207 4.16848e-05 
2.87979 2.56955 7.04127e-05 
3.14159 2.4184 6.45018e-05 
3.40339 2.26725 9.58355e-05 
3.66519 2.1161 8.04598e-05 
3.92699 1.96495 6.89622e-05 
4.18879 1.8138 6.06867e-05 
4.45059 1.66265 0.000110184 
4.71239 1.5115 2.42282e-05 
4.97419 1.36035 8.24726e-05 
5.23599 1.2092 1.83808e-05 
5.49779 1.05805 1.20496e-05 
5.75959 0.9069 6.03398e-06 
6.02139 0.75575 3.38261e-05 
0 4.5345 0.000278666 
0.261799 4.38335 0.000162923 
0.523599 4.2322 4.98094e-05 
0.785398 4.08105 3.64801e-05 
1.0472 3.9299 2.7958e-05 
1.309 3.77875 3.27426e-05 
1.5708 3.6276 3.75516e-05 
1.8326 3.47645 2.07699e-05 
2.0944 3.3253 7.79363e-05 
2.35619 3.17415 2.03259e-05 
2.61799 3.023 4.05901e-05 
2.87979 2.87185 5.36994e-05 
3.14159 2.7207 0.000138522 
3.40339 2.56955 6.2988e-05 
3.66519 2.4184 0.000201437 
3.92699 2.26725 8.07468e-05 
4.18879 2.1161 0.000328328 
4.45059 1.96495 5.78845e-05 
4.71239 1.8138 5.00147e-05 
4.97419 1.66265 1.74433e-05 
5.23599 1.5115 2.41586e-05 
5.49779 1.36035 1.40741e-05 
5.75959 1.2092 1.11219e-06 
6.02139 1.05805 8.35925e-06 
0 4.8368 6.88286e-05 
0.261799 4.68565 0.000118255 
0.523599 4.5345 2.22714e-05 
0.785398 4.38335 3.1706e-05 
1.0472 4.2322 0.000116113 
1.309 4.08105 1.75369e-05 
1.5708 3.9299 1.41061e-05 
1.8326 3.77875 2.10548e-05 
2.0944 3.6276 2.69139e-05 
2.35619 3.47645 2.4435e-05 
2.61799 3.3253 3.25442e-05 
2.87979 3.17415 2.89391e-05 
3.14159 3.023 3.50313e-05 
3.40339 2.87185 4.51328e-05 
3.66519 2.7207 5.00961e-06 
3.92699 2.56955 3.1063e-05 
4.18879 2.4184 5.5679e-05 
4.45059 2.26725 1.1344e-05 
4.71239 2.1161 0.000158384 
4.97419 1.96495 0.000194295 
5.23599 1.8138 2.92176e-05 
5.49779 1.66265 1.15661e-05 
5.75959 1.5115 1.58205e-05 
6.02139 1.36035 4.05021e-05 
0 5.1391 1.75833e-05 
0.261799 4.98795 4.55783e-05 
0.523599 4.8368 8.00003e-05 
0.785398 4.68565 1.41509e-05 
1.0472 4.5345 1.01565e-05 
1.309 4.38335 4.00975e-06 
1.5708 4.2322 1.57546e-05 
1.8326 4.08105 4.30887e-05 
2.0944 3.9299 1.61316e-05 
2.35619 3.77875 3.677e-05 
2.61799 3.6276 4.50621e-05 
2.87979 3.47645 3.93121e-05 
3.14159 3.3253 3.1524e-05 
3.40339 3.17415 1.0656e-05 
3.66519 3.023 4.43841e-05 
3.92699 2.87185 9.36555e-05 
4.18879 2.7207 3.81402e-05 
4.45059 2.56955 5.01572e-05 
4.71239 2.4184 7.79162e-05 
4.97419 2.26725 1.51253e-05 
5.23599 2.1161 3.0737e-05 
5.49779 1.96495 2.62661e-05 
5.75959 1.8138 1.37604e-05 
6.02139 1.66265 1.09651e-05 
0 5.4414 0.000169891 
0.261799 5.29025 7.00154e-05 
0.523599 5.1391 0.000258434 
0.785398 4.98795 1.86955e-05 
1.0472 4.8368 5.99623e-05 
1.309 4.68565 9.70142e-06 
1.5708 4.5345 1.48904e-05 
1.8326 4.38335 4.31129e-05 
2.0944 4.2322 3.66724e-06 
2.35619 4.08105 1.2821e-05 
2.61799 3.9299 2.4973e-05 
2.87979 3.77875 2.4437e-05 
3.14159 3.6276 7.46777e-06 
3.40339 3.47645 1.41885e-05 
3.66519 3.3253 3.51105e-05 
3.92699 3.17415 4.46844e-05 
4.18879 3.023 3.39984e-05 
4.45059 2.87185 7.20172e-05 
4.71239 2.7207 4.02966e-05 
4.97419 2.56955 3.88103e-05 
5.23599 2.4184 1.22504e-05 
5.49779 2.26725 2.1675e-05 
5.75959 2.1161 5.77039e-05 
6.02139 1.96495 3.30838e-05 
0 5.7437 3.39144e-05 
0.261799 5.59255 4.40729e-05 
0.523599 5.4414 4.30533e-05 
0.785398 5.29025 4.1954e-05 
1.0472 5.1391 5.47309e-05 
1.309 4.98795 1.23545e-05 
1.5708 4.8368 4.7248e-06 
1.8326 4.68565 2.93944e-06 
2.0944 4.5345 2.55339e-05 
2.35619 4.38335 6.07403e-05 
2.61799 4.2322 5.03833e-06 
2.87979 4.08105 5.97114e-05 
3.14159 3.9299 4.22424e-06 
3.40339 3.77875 2.75588e-05 
3.66519 3.6276 2.9763e-05 
3.92699 3.47645 5.5156e-06 
4.18879 3.3253 7.70423e-05 
4.45059 3.17415 5.34488e-05 
4.71239 3.023 7.47915e-05 
4.97419 2.87185 0.000184207 
5.23599 2.7207 6.84645e-05 
5.49779 2.56955 8.24219e-05 
5.75959 2.4184 2.13669e-05 
6.02139 2.26725 1.76738e-05 
0 6.046 9.32937e-05 
0.261799 5.89485 3.05212e-05 
0.523599 5.7437 2.78077e-05 
0.785398 5.59255 7.1817e-05 
1.0472 5.4414 2.68876e-05 
1.309 5.29025 1.04774e-05 
1.5708 5.1391 6.29265e-06 
1.8326 4.98795 4.2645e-06 
2.0944 4.8368 2.38026e-05 
2.35619 4.68565 1.91462e-06 
2.61799 4.5345 6.78286e-06 
2.87979 4.38335 2.2636e-05 
3.14159 4.2322 1.77658e-05 
3.40339 4.08105 2.87733e-06 
3.66519 3.9299 4.26192e-05 
3.92699 3.77875 1.56255e-05 
4.18879 3.6276 2.39075e-05 
4.45059 3.47645 1.50376e-05 
4.71239 3.3253 8.08199e-06 
4.97419 3.17415 3.13095e-05 
5.23599 3.023 9.13072e-05 
5.49779 2.87185 2.52721e-05 
5.75959 2.7207 2.94708e-05 
6.02139 2.56955 2.42186e-05 
0 6.3483 7.29966e-05 
0.261799 6.19715 2.07765e-05 
0.523599 6.046 5.32508e-06 
0.785398 5.89485 7.14193e-05 
1.0472 5.7437 7.54141e-05 
1.309 5.59255 7.02022e-05 
1.5708 5.4414 2.64957e-05 
1.8326 5.29025 8.40489e-06 
2.0944 5.1391 2.47641e-05 
2.35619 4.98795 7.4342e-06 
2.61799 4.8368 1.59891e-05 
2.87979 4.68565 5.04301e-06 
3.14159 4.5345 6.259e-07 
3.40339 4.38335 3.37712e-05 
3.66519 4.2322 1.20406e-05 
3.92699 4.08105 4.34785e-05 
4.18879 3.9299 3.08918e-05 
4.45059 3.77875 2.32744e-05 
4.71239 3.6276 1.79181e-05 
4.97419 3.47645 4.33602e-05 
5.23599 3.3253 6.96568e-05 
5.49779 3.17415 4.31921e-05 
5.75959 3.023 5.63395e-05 
6.02139 2.87185 4.20878e-05 
0 6.6506 7.17211e-05 
0.261799 6.49945 2.62416e-05 
0.523599 6.3483 0.000142964 
0.785398 6.19715 1.80529e-05 
1.0472 6.046 4.70932e-05 
1.309 5.89485 4.75513e-05 
1.5708 5.7437 7.04877e-05 
1.8326 5.59255 3.00715e-05 
2.0944 5.4414 3.60921e-05 
2.35619 5.29025 2.1359e-05 
2.61799 5.1391 1.28209e-05 
2.87979 4.98795 2.28335e-05 
3.14159 4.8368 9.94488e-06 
3.40339 4.68565 1.76617e-05 
3.66519 4.5345 1.73979e-05 
3.92699 4.38335 4.8031e-05 
4.18879 4.2322 4.92065e-05 
4.45059 4.08105 2.90109e-05 
4.71239 3.9299 0.000103483 
4.97419 3.77875 4.07758e-05 
5.23599 3.6276 1.39054e-05 
5.49779 3.47645 3.25791e-05 
5.75959 3.3253 0.000112631 
6.02139 3.17415 3.97329e-05 
0 6.9529 7.20177e-05 
0.261799 6.80175 4.90475e-05 
0.523599 6.6506 5.56302e-05 
0.785398 6.49945 1.24592e-05 
1.0472 6.3483 4.02213e-05 
1.309 6.19715 3.44536e-05 
1.5708 6.046 7.01257e-05 
1.8326 5.89485 1.27377e-05 
2.0944 5.7437 1.42914e-05 
2.35619 5.59255 6.12308e-06 
2.61799 5.4414 8.04367e-06 
2.87979 5.29025 6.83498e-06 
3.14159 5.1391 2.81627e-06 
3.40339 4.98795 7.63105e-06 
3.66519 4.8368 3.27019e-05 
3.92699 4.68565 2.98226e-06 
4.18879 4.5345 8.11126e-06 
4.45059 4.38335 1.63545e-05 
4.71239 4.2322 2.79101e-05 
4.97419 4.08105 1.89957e-05 
5.23599 3.9299 3.0005e-05 
5.49779 3.77875 9.95458e-05 
5.75959 3.6276 0.000116173 
6.02139 3.47645 0.000110675 
