{0.153846, -0.0512821, 1.17949, -1, 2}
{0.25641, -0.0512821, 0.25641, -1, 1.58974}
{0.25641, -0.0512821, 0.358974, -1, 0.974359}
{0.25641, -0.0512821, 0.564103, -1, 1.07692}
{0.25641, -0.0512821, 0.564103, -1, 1.28205}
{0.25641, -0.0512821, 0.564103, -1, 1.89744}
{0.25641, -0.0512821, 0.769231, -1, 1.48718}
{0.25641, -0.0512821, 0.871795, -1, 1.48718}
{0.25641, -0.0512821, 0.871795, -1, 1.89744}
{0.25641, -0.0512821, 0.974359, -1, 1.69231}
{0.25641, -0.0512821, 1.07692, -1, 1.89744}
{0.25641, -0.0512821, 1.17949, -1, 1.69231}
{0.25641, -0.0512821, 1.28205, -1, 1.28205}
{0.25641, -0.0512821, 1.58974, -1, 1.28205}
{0.25641, -0.0512821, 1.58974, -1, 1.58974}
{0.25641, -0.0512821, 1.79487, -1, 0.564103}
{0.25641, -0.0512821, 1.79487, -1, 1.58974}
{0.25641, -0.0512821, 1.79487, -1, 1.69231}
{0.25641, -0.0512821, 1.79487, -1, 2}
{0.25641, -0.0512821, 1.89744, -1, 1.28205}
{0.358974, -0.0512821, 0.358974, -1, 0.25641}
{0.358974, -0.0512821, 0.564103, -1, 0.153846}
{0.358974, -0.0512821, 0.769231, -1, 0.25641}
{0.358974, -0.0512821, 0.769231, -1, 0.461538}
{0.358974, -0.0512821, 0.871795, -1, 1.17949}
{0.358974, -0.0512821, 1.07692, -1, 0.358974}
{0.358974, -0.0512821, 1.17949, -1, 0.358974}
{0.358974, -0.0512821, 1.28205, -1, 0.358974}
{0.358974, -0.0512821, 1.28205, -1, 0.666667}
{0.358974, -0.0512821, 1.48718, -1, 0.666667}
{0.358974, -0.0512821, 1.58974, -1, 0.461538}
{0.358974, -0.0512821, 1.69231, -1, 0.358974}
{0.358974, -0.0512821, 1.69231, -1, 0.666667}
{0.358974, -0.0512821, 1.79487, -1, 0.25641}
{0.358974, -0.0512821, 1.79487, -1, 1.07692}
{0.358974, -0.0512821, 1.79487, -1, 1.38462}
{0.358974, -0.0512821, 1.89744, -1, 1.28205}
{0.358974, -0.0512821, 1.89744, -1, 1.69231}
{0.358974, -0.0512821, 2, -1, 0.25641}
{0.358974, 0.0512821, 1.07692, -1, 1.58974}
{0.461538, -0.0512821, 1.69231, -1, 0.461538}
{0.461538, -0.0512821, 1.89744, -1, 0.564103}
{0.461538, 0.0512821, 0.358974, -1, 1.17949}
{0.461538, 0.0512821, 0.461538, -1, 1.17949}
{0.461538, 0.0512821, 0.461538, -1, 1.79487}
{0.461538, 0.0512821, 0.564103, -1, 1.28205}
{0.461538, 0.0512821, 0.564103, -1, 1.79487}
{0.461538, 0.0512821, 0.666667, -1, 1.28205}
{0.461538, 0.0512821, 0.666667, -1, 1.48718}
{0.461538, 0.0512821, 0.769231, -1, 1.28205}
{0.461538, 0.0512821, 0.871795, -1, 1.28205}
{0.461538, 0.0512821, 1.07692, -1, 1.07692}
{0.461538, 0.0512821, 1.07692, -1, 1.79487}
{0.461538, 0.0512821, 1.07692, -1, 1.89744}
{0.461538, 0.0512821, 1.07692, -1, 2}
{0.461538, 0.0512821, 1.28205, -1, 1.17949}
{0.461538, 0.0512821, 1.48718, -1, 1.28205}
{0.461538, 0.0512821, 1.69231, -1, 1.79487}
{0.564103, 0.0512821, 0.871795, -1, 0.974359}
{0.564103, 0.0512821, 0.871795, -1, 1.17949}
{0.564103, 0.0512821, 0.974359, -1, 0.25641}
{0.564103, 0.0512821, 0.974359, -1, 0.358974}
{0.564103, 0.0512821, 1.07692, -1, 0.666667}
{0.564103, 0.0512821, 1.17949, -1, 0.153846}
{0.564103, 0.0512821, 1.17949, -1, 1.17949}
{0.564103, 0.0512821, 1.38462, -1, 1.38462}
{0.564103, 0.0512821, 1.38462, -1, 1.48718}
{0.564103, 0.0512821, 1.48718, -1, 1.89744}
{0.564103, 0.0512821, 1.48718, -1, 2}
{0.564103, 0.0512821, 1.58974, -1, 0.974359}
{0.564103, 0.0512821, 1.58974, -1, 1.48718}
{0.564103, 0.0512821, 1.69231, -1, 0.564103}
{0.564103, 0.0512821, 1.69231, -1, 1.17949}
{0.564103, 0.0512821, 1.69231, -1, 1.48718}
{0.564103, 0.0512821, 1.79487, -1, 1.17949}
{0.564103, 0.0512821, 1.79487, -1, 1.38462}
{0.564103, 0.0512821, 1.89744, -1, 1.28205}
{0.564103, 0.0512821, 2, -1, 1.17949}
{0.564103, 0.0512821, 2, -1, 1.69231}
{0.564103, 0.0512821, 2, -1, 1.79487}
{0.564103, 0.153846, 0.769231, -1, 1.69231}
{0.564103, 0.153846, 1.89744, -1, 1.79487}
{0.666667, 0.153846, 0.358974, -1, 1.89744}
{0.666667, 0.153846, 0.666667, -1, 2}
{0.666667, 0.153846, 0.769231, -1, 1.48718}
{0.666667, 0.153846, 0.871795, -1, 1.58974}
{0.666667, 0.153846, 0.974359, -1, 1.17949}
{0.666667, 0.153846, 0.974359, -1, 2}
{0.666667, 0.153846, 1.17949, -1, 1.07692}
{0.666667, 0.153846, 1.28205, -1, 0.871795}
{0.666667, 0.153846, 1.28205, -1, 1.48718}
{0.666667, 0.153846, 1.58974, -1, 1.58974}
{0.666667, 0.153846, 1.69231, -1, 1.48718}
{0.666667, 0.153846, 1.69231, -1, 1.79487}
{0.666667, 0.153846, 1.69231, -1, 1.89744}
{0.666667, 0.153846, 1.89744, -1, 1.17949}
{0.666667, 0.153846, 1.89744, -1, 1.28205}
{0.666667, 0.153846, 1.89744, -1, 1.58974}
{0.666667, 0.153846, 1.89744, -1, 1.79487}
{0.666667, 0.153846, 2, -1, 1.07692}
{0.666667, 0.153846, 2, -1, 1.38462}
{0.666667, 0.153846, 2, -1, 1.58974}
{0.666667, 0.153846, 2, -1, 2}
{0.769231, 0.153846, 0.974359, -1, 1.28205}
{0.769231, 0.153846, 1.17949, -1, 1.07692}
{0.769231, 0.153846, 1.28205, -1, 0.25641}
{0.769231, 0.153846, 1.38462, -1, 1.69231}
{0.769231, 0.153846, 1.58974, -1, 0.25641}
{0.769231, 0.153846, 1.69231, -1, 0.358974}
{0.769231, 0.153846, 1.69231, -1, 1.69231}
{0.769231, 0.153846, 1.69231, -1, 1.89744}
{0.769231, 0.153846, 1.79487, -1, 1.28205}
{0.769231, 0.153846, 1.89744, -1, 0.25641}
{0.769231, 0.153846, 1.89744, -1, 1.58974}
{0.769231, 0.153846, 2, -1, 0.974359}
{0.769231, 0.153846, 2, -1, 1.48718}
{0.769231, 0.25641, 0.666667, -1, 2}
{0.769231, 0.25641, 1.38462, -1, 1.48718}
{0.769231, 0.25641, 1.38462, -1, 1.79487}
{0.769231, 0.25641, 2, -1, 2}
{0.871795, 0.25641, 0.25641, -1, 1.79487}
{0.871795, 0.25641, 0.358974, -1, 0.666667}
{0.871795, 0.25641, 0.358974, -1, 1.17949}
{0.871795, 0.25641, 0.358974, -1, 1.38462}
{0.871795, 0.25641, 0.358974, -1, 1.58974}
{0.871795, 0.25641, 0.358974, -1, 1.69231}
{0.871795, 0.25641, 0.564103, -1, 1.17949}
{0.871795, 0.25641, 0.666667, -1, 1.69231}
{0.871795, 0.25641, 0.769231, -1, 1.28205}
{0.871795, 0.25641, 0.871795, -1, 1.79487}
{0.871795, 0.25641, 1.07692, -1, 1.79487}
{0.871795, 0.25641, 1.17949, -1, 1.69231}
{0.871795, 0.25641, 1.38462, -1, 1.17949}
{0.871795, 0.25641, 1.48718, -1, 1.69231}
{0.871795, 0.25641, 1.48718, -1, 2}
{0.871795, 0.25641, 1.58974, -1, 1.07692}
{0.871795, 0.25641, 1.58974, -1, 1.89744}
{0.871795, 0.25641, 1.69231, -1, 1.48718}
{0.871795, 0.25641, 1.79487, -1, 1.58974}
{0.871795, 0.25641, 1.79487, -1, 1.69231}
{0.871795, 0.25641, 1.79487, -1, 1.79487}
{0.871795, 0.25641, 1.89744, -1, 1.38462}
{0.871795, 0.25641, 2, -1, 1.69231}
{0.871795, 0.25641, 2, -1, 1.89744}
{0.974359, 0.25641, 0.564103, -1, 0.153846}
{0.974359, 0.25641, 0.871795, -1, 2}
{0.974359, 0.25641, 0.974359, -1, 1.38462}
{0.974359, 0.25641, 1.07692, -1, 1.48718}
{0.974359, 0.25641, 1.17949, -1, 1.48718}
{0.974359, 0.25641, 1.48718, -1, 1.58974}
{0.974359, 0.25641, 1.58974, -1, 1.17949}
{0.974359, 0.25641, 1.58974, -1, 1.69231}
{0.974359, 0.25641, 1.69231, -1, 0.666667}
{0.974359, 0.25641, 1.79487, -1, 1.89744}
{0.974359, 0.25641, 2, -1, 1.58974}
{0.974359, 0.25641, 2, -1, 1.79487}
{0.974359, 0.358974, 0.461538, -1, 2}
{0.974359, 0.358974, 0.564103, -1, 1.79487}
{0.974359, 0.358974, 1.79487, -1, 1.69231}
{1.07692, 0.358974, 0.358974, -1, 1.79487}
{1.07692, 0.358974, 0.461538, -1, 1.79487}
{1.07692, 0.358974, 0.564103, -1, 1.79487}
{1.07692, 0.358974, 0.564103, -1, 1.89744}
{1.07692, 0.358974, 0.666667, -1, 1.48718}
{1.07692, 0.358974, 0.769231, -1, 1.79487}
{1.07692, 0.358974, 0.974359, -1, 1.69231}
{1.07692, 0.358974, 0.974359, -1, 2}
{1.07692, 0.358974, 1.07692, -1, 1.38462}
{1.07692, 0.358974, 1.17949, -1, 1.79487}
{1.07692, 0.358974, 1.28205, -1, 1.89744}
{1.07692, 0.358974, 1.58974, -1, 1.28205}
{1.17949, 0.358974, 1.07692, -1, 0.25641}
{1.17949, 0.358974, 1.38462, -1, 1.17949}
{1.17949, 0.358974, 1.38462, -1, 1.89744}
{1.17949, 0.358974, 1.48718, -1, 0.153846}
{1.17949, 0.358974, 1.48718, -1, 1.69231}
{1.17949, 0.358974, 1.58974, -1, 1.28205}
{1.17949, 0.358974, 1.69231, -1, 0.564103}
{1.17949, 0.358974, 1.69231, -1, 1.17949}
{1.17949, 0.358974, 1.69231, -1, 1.58974}
{1.17949, 0.358974, 1.79487, -1, 1.58974}
{1.17949, 0.358974, 1.79487, -1, 1.89744}
{1.17949, 0.358974, 1.89744, -1, 0.871795}
{1.17949, 0.358974, 1.89744, -1, 1.38462}
{1.17949, 0.461538, 0.564103, -1, 1.89744}
{1.17949, 0.461538, 1.89744, -1, 1.89744}
{1.28205, 0.461538, 0.461538, -1, 0.974359}
{1.28205, 0.461538, 0.564103, -1, 1.28205}
{1.28205, 0.461538, 0.769231, -1, 1.48718}
{1.28205, 0.461538, 0.871795, -1, 1.89744}
{1.28205, 0.461538, 0.974359, -1, 1.17949}
{1.28205, 0.461538, 1.07692, -1, 1.48718}
{1.28205, 0.461538, 1.17949, -1, 1.28205}
{1.28205, 0.461538, 1.17949, -1, 1.69231}
{1.28205, 0.461538, 1.28205, -1, 2}
{1.28205, 0.461538, 1.48718, -1, 0.974359}
{1.28205, 0.461538, 1.48718, -1, 2}
{1.28205, 0.461538, 1.58974, -1, 1.48718}
{1.28205, 0.461538, 1.79487, -1, 1.48718}
{1.28205, 0.461538, 1.89744, -1, 1.38462}
{1.28205, 0.461538, 1.89744, -1, 1.48718}
{1.28205, 0.461538, 1.89744, -1, 1.69231}
{1.38462, 0.461538, 1.38462, -1, 0.25641}
{1.38462, 0.461538, 1.38462, -1, 1.38462}
{1.38462, 0.461538, 1.58974, -1, 1.07692}
{1.38462, 0.461538, 1.79487, -1, 1.58974}
{1.38462, 0.461538, 1.79487, -1, 1.79487}
{1.38462, 0.461538, 1.89744, -1, 2}
{1.38462, 0.461538, 2, -1, 0.871795}
{1.38462, 0.461538, 2, -1, 1.17949}
{1.38462, 0.564103, 0.974359, -1, 2}
{1.38462, 0.564103, 1.17949, -1, 1.89744}
{1.38462, 0.564103, 1.79487, -1, 1.48718}
{1.48718, 0.564103, 0.461538, -1, 2}
{1.48718, 0.564103, 0.666667, -1, 2}
{1.48718, 0.564103, 1.07692, -1, 1.48718}
{1.48718, 0.564103, 1.17949, -1, 1.07692}
{1.48718, 0.564103, 1.48718, -1, 1.89744}
{1.48718, 0.564103, 1.58974, -1, 1.38462}
{1.48718, 0.564103, 1.69231, -1, 1.89744}
{1.48718, 0.564103, 2, -1, 1.28205}
{1.48718, 0.564103, 2, -1, 1.38462}
{1.48718, 0.564103, 2, -1, 1.69231}
{1.58974, 0.564103, 0.769231, -1, 0.974359}
{1.58974, 0.564103, 1.17949, -1, 0.564103}
{1.58974, 0.564103, 1.28205, -1, 1.79487}
{1.58974, 0.564103, 1.58974, -1, 1.07692}
{1.58974, 0.564103, 1.58974, -1, 1.69231}
{1.58974, 0.564103, 1.69231, -1, 1.48718}
{1.58974, 0.564103, 1.79487, -1, 1.28205}
{1.58974, 0.564103, 1.79487, -1, 1.58974}
{1.58974, 0.564103, 1.89744, -1, 1.58974}
{1.58974, 0.666667, 0.769231, -1, 2}
{1.69231, 0.666667, 0.666667, -1, 1.58974}
{1.69231, 0.666667, 1.17949, -1, 1.28205}
{1.69231, 0.666667, 1.38462, -1, 1.69231}
{1.69231, 0.666667, 1.69231, -1, 1.89744}
{1.69231, 0.666667, 1.79487, -1, 1.79487}
{1.69231, 0.666667, 1.89744, -1, 2}
{1.69231, 0.666667, 2, -1, 2}
{1.79487, 0.666667, 1.17949, -1, 0.25641}
{1.79487, 0.666667, 1.89744, -1, 1.58974}
{1.79487, 0.666667, 1.89744, -1, 1.89744}
{1.79487, 0.769231, 1.58974, -1, 1.28205}
{1.89744, 0.769231, 0.769231, -1, 1.79487}
{1.89744, 0.769231, 1.48718, -1, 2}
{1.89744, 0.769231, 1.69231, -1, 2}
{2, 0.769231, 1.28205, -1, 2}
{2, 0.769231, 1.69231, -1, 1.89744}
{2, 0.769231, 1.79487, -1, 1.48718}
{2, 0.769231, 1.79487, -1, 1.69231}
{2, 0.769231, 1.89744, -1, 2}
